OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
26.04.2012;03:00;27.04.2012;03:00;1.3201;1.3201;1.3179;1.3201;6564;-448;3058;3506;06-12
27.04.2012;03:00;28.04.2012;03:00;1.3201;1.3273;1.3160;1.3201;215975;4757;110366;105609;06-12
30.04.2012;03:00;01.05.2012;03:00;1.3269;1.3269;1.3211;1.3269;145264;-1622;71821;73443;06-12
29.04.2012;03:00;30.04.2012;03:00;1.3269;1.3250;1.3238;1.3269;2326;50;1188;1138;06-12
30.04.2012;03:00;01.05.2012;03:00;1.3247;1.3247;1.3241;1.3247;838;50;444;394;06-12
01.05.2012;03:00;02.05.2012;03:00;1.3247;1.3287;1.3207;1.3247;156426;-2720;76853;79573;06-12
01.05.2012;03:00;02.05.2012;03:00;1.3245;1.3245;1.3238;1.3245;852;148;500;352;06-12
02.05.2012;03:00;03.05.2012;03:00;1.3245;1.3244;1.3124;1.3245;250266;-4352;122957;127309;06-12
02.05.2012;03:00;03.05.2012;03:00;1.3161;1.3161;1.3148;1.3161;2416;-590;913;1503;06-12
03.05.2012;03:00;04.05.2012;03:00;1.3161;1.3183;1.3097;1.3161;231539;-671;115434;116105;06-12
03.05.2012;03:00;04.05.2012;03:00;1.3157;1.3157;1.3151;1.3157;492;74;283;209;06-12
04.05.2012;03:00;05.05.2012;03:00;1.3157;1.3182;1.3082;1.3157;234674;-4230;115222;119452;06-12
06.05.2012;03:00;07.05.2012;03:00;1.3033;1.3033;1.2957;1.3033;23510;-2544;10483;13027;06-12
07.05.2012;03:00;08.05.2012;03:00;1.3033;1.3068;1.2964;1.3033;196518;3736;100127;96391;06-12
07.05.2012;03:00;08.05.2012;03:00;1.3067;1.3067;1.3053;1.3067;2102;82;1092;1010;06-12
08.05.2012;03:00;09.05.2012;03:00;1.3067;1.3063;1.2984;1.3067;260986;-796;130095;130891;06-12
08.05.2012;03:00;09.05.2012;03:00;1.3009;1.3009;1.2992;1.3009;2042;-270;886;1156;06-12
09.05.2012;03:00;10.05.2012;03:00;1.3009;1.3005;1.2913;1.3009;324242;-6150;159046;165196;06-12
09.05.2012;03:00;10.05.2012;03:00;1.2942;1.2942;1.2927;1.2942;2620;126;1373;1247;06-12
10.05.2012;03:00;11.05.2012;03:00;1.2942;1.2981;1.2925;1.2942;243511;4539;124025;119486;06-12
10.05.2012;03:00;11.05.2012;03:00;1.2941;1.2941;1.2930;1.2941;2414;110;1262;1152;06-12
11.05.2012;03:00;12.05.2012;03:00;1.2941;1.2959;1.2906;1.2941;215641;2505;109073;106568;06-12
13.05.2012;03:00;14.05.2012;03:00;1.2904;1.2904;1.2885;1.2904;5924;822;3373;2551;06-12
14.05.2012;03:00;15.05.2012;03:00;1.2904;1.2907;1.2823;1.2904;259644;-2710;128467;131177;06-12
14.05.2012;03:00;15.05.2012;03:00;1.2836;1.2836;1.2816;1.2836;3677;-83;1797;1880;06-12
15.05.2012;03:00;16.05.2012;03:00;1.2836;1.2871;1.2723;1.2836;348042;-1342;173350;174692;06-12
15.05.2012;03:00;16.05.2012;03:00;1.2740;1.2740;1.2734;1.2740;1784;-190;797;987;06-12
16.05.2012;03:00;17.05.2012;03:00;1.2740;1.2761;1.2683;1.2740;345923;-1067;172428;173495;06-12
16.05.2012;03:00;17.05.2012;03:00;1.2735;1.2735;1.2716;1.2735;1889;311;1100;789;06-12
17.05.2012;03:00;18.05.2012;03:00;1.2735;1.2752;1.2668;1.2735;312706;4724;158715;153991;06-12
17.05.2012;03:00;18.05.2012;03:00;1.2700;1.2700;1.2684;1.2700;2495;53;1274;1221;06-12
18.05.2012;03:00;19.05.2012;03:00;1.2700;1.2796;1.2644;1.2700;298287;6249;152268;146019;06-12
20.05.2012;03:00;21.05.2012;03:00;1.2781;1.2781;1.2750;1.2781;6100;166;3133;2967;06-12
21.05.2012;03:00;22.05.2012;03:00;1.2781;1.2826;1.2726;1.2781;216520;8846;112683;103837;06-12
21.05.2012;03:00;22.05.2012;03:00;1.2819;1.2819;1.2807;1.2819;2001;-3;999;1002;06-12
22.05.2012;03:00;23.05.2012;03:00;1.2819;1.2816;1.2659;1.2819;281275;-5129;138073;143202;06-12
22.05.2012;03:00;23.05.2012;03:00;1.2688;1.2688;1.2653;1.2688;4944;-416;2264;2680;06-12
